ItemID,Sentiment,SentimentText
1048197,0,missed the train i needed by about 2 mins almost burst into tears at the station means i loose 1 hour of my limited freedom this week 
1048198,0,missed the train to york no wifi and blackberry battery is going to die soon not a good start to the day
1048199,0,missed the ups guy again ugh so sad but i got some cool stuff today that i m super excited about and looking forward to tonight too
1048200,0,missed the view today i love whoopi
1048201,0,missed the wednesday colloquium on random networks
1048202,0,missed twitter but am back now 
1048203,0,missed twitter for 1 day supposed to be at home by 4 20 but instead i arrived at home by 5 00 haha 
1048204,1,missed twittering
1048205,0,missed two dogtags in wolverine and don t have a clue where they are 
1048206,0,missed woofstock this weekend 
1048207,0,missed your goodnight text rest well as i will love you always 
1048208,0,missed 
1048209,0,misserable driving back home i am going to need a drink tonight
1048210,0,misses cheyhale more than ever 
1048211,0,misses heyjeanna and another special person lt 3
1048212,0,misses jlholloway
1048213,0,misses moldyclay so much 
1048214,0,misses nicolekman its been like 3 days already 
1048215,0,misses vindicated
1048216,0,misses a certain someone
1048217,0,misses abby
1048218,0,misses alex and feels sick i love you baby x
1048219,0,misses all my friends hopefully ill be able to see them tonight 
1048220,0,misses all my friends from school i wont be able to see them till august
1048221,0,misses all my friends and suprising misses school too i hate swine flu precautions even if you dotn have it
1048222,1,misses anna kate and steph and the weird things we find to do
1048223,0,misses another night of talking to him 
1048224,0,misses ashley already
1048225,0,misses ashton rebecca briggs she d probably be here at my house right now too
1048226,0,misses baby
1048227,0,misses bailey already don t forget about the pigeon bailey 
1048228,0,misses ben all ready and andy too 
1048229,0,misses boyfriend more then anyone can imagine this is soo hard but i love you
1048230,0,misses brandy and tiff
1048231,0,misses bumface
1048232,0,misses by blockmates already http plurk com p yv1zr
1048233,0,misses curt i slept too much while i was with him 
1048234,0,misses delfin e deloria iii http plurk com p os7qv
1048235,0,misses ellecakes
1048236,0,misses everyone
1048237,0,misses everyone from my school since the last day of quot school quot at golden gate park 
1048238,0,misses everyone especially _____
1048239,0,misses gary 
1048240,0,misses getting out of the car on the passenger s side 
1048241,0,misses good tv x
1048242,0,misses grace and tucker being on msn
1048243,0,misses having a job i loved and was passionate about
1048244,0,misses having my own pet dog yeah year of the dog is playing on hbo 
1048245,0,misses having that one best friend to talk to all the time about everything thanks tyler for opening to wound 
1048246,0,misses her 1f am of 2005 
1048247,0,misses her already 
1048248,0,misses her baybeee
1048249,0,misses her best friend like noones business life isn t the same without her moving will now and forever be my biggest regret
1048250,1,misses her best friend going for lunch tomorrow
1048251,0,misses her boyfriend already 
1048252,0,misses her carpool buddy 2 hrs alone in traffic is no fun alone 
1048253,0,misses her daddy everyday
1048254,0,misses her dominican
1048255,0,misses her ex and hopes he has a good birthday
1048256,0,misses her friends so dearly my bar exams are really getting to me
1048257,0,misses her gams dearly 
1048258,0,misses her honey
1048259,0,misses her kitty just broke down i want my kitty back 
1048260,0,misses her little guy 
1048261,0,misses her marshall 
1048262,0,misses her mill her recumbent bike and her wax therapist dear god let it be 2nd june soon http plurk com p rekuu
1048263,1,misses her mommy happy moms day to moms and mommy figures 
1048264,0,misses her mum already 
1048265,0,misses her one chance to see john for three or four months
1048266,0,misses her otis man 
1048267,0,misses her partner in crime and this is a sad day because of boo hoo stefy 
1048268,0,misses her phone it fell out of my pocket a while ago and now it s with my dad i have to wait for him to arrive which is after 
1048269,0,misses her rueben wish he was here with me when i get the news today i m so scared 
1048270,0,misses her second family i wish things could go back to the way they used to be
1048271,0,misses her sister cant believe i actually do 
1048272,0,misses her wade and loves him wadeneedham i was not bragging
1048273,0,misses him already
1048274,0,misses him yet he is just out having fun 
1048275,0,misses himself when he goes to sleep 
1048276,0,misses his big buddy brad and wishes he would come over so we can do work together
1048277,0,misses his bro s 
1048278,0,misses his cell phone
1048279,1,misses his daughter very much but is stoaked for the last of the matchbook romance reunion shows tonight 
1048280,0,misses his em1
1048281,0,misses his fabulous baby boo todays his birthday and i m not with him
1048282,0,misses his gay songs
1048283,0,misses his girlfriend
1048284,0,misses his girlfriend loads already 
1048285,1,misses his girlfriend lots macbook and cuddlez tomorrow
1048286,1,misses his nephew godson come back to me mr malachi 
1048287,0,misses his phone more than life
1048288,0,misses his sork
1048289,0,misses home on the farm
1048290,0,misses home made sandwiches already 
1048291,0,misses ihearteggrollzz and spriteluver wishes i was with then and i turned friggin dark 
1048292,0,misses ikrmz acs and all very much hmm i wonder 
1048293,0,misses jarred doing work for last day of class studio time tomorrow at the new school 
1048294,0,misses jason really bad
1048295,0,misses jmu spotswood lt 3
1048296,0,misses jon already
1048297,0,misses joy renz serge renzo ken and arvin good thing i see maan and pria everyday lol http plurk com p 11kjfy
1048298,0,misses jp i do not know what to do and iv given myself a headache thinking about it just makes me want to cry
1048299,0,misses kdh so much cant sleep w o his voice
1048300,0,misses lance already 
1048301,0,misses leno conan sucks monkey butts 
1048302,0,misses lillian
1048303,0,misses living with megup back to orientation tommorow morning
1048304,0,misses liz s awesomeness
1048305,0,misses loulou so bad
1048306,0,misses mark already getting sick sucks donkey balls
1048307,0,misses matty poo he ll get a dutch rudder when he gets back lmao
1048308,0,misses max rip i miss you little dude 
1048309,0,misses mendy already 
1048310,0,misses mom already 
1048311,0,misses mr pepper
1048312,0,misses my andy 
1048313,0,misses my baby bunny penny
1048314,0,misses my best friend it sucks when good ppl r only in ur life for a season 
1048315,0,misses my boyfriend
1048316,0,misses my mom
1048317,0,misses my mosaic fam 
1048318,0,misses my pothole republic
1048319,0,misses my sister rashandamccants and my brother rashadmccants7
1048320,0,misses nicholas so much i need a a forehead kiss 
1048321,0,misses playing board games
1048322,0,misses playing don t you dare during class 
1048323,0,misses playing lotro
1048324,0,misses playing music 
1048325,0,misses rach already
1048326,0,misses rob something cronic and he only left two mins ago 
1048327,0,misses sara already no one to talk to
1048328,0,misses school what to do for a week s vacation 
1048329,0,misses school already
1048330,0,misses seb long time
1048331,0,misses sheetz and all the places i was at this past weekend
1048332,0,misses silver 
1048333,0,misses sleeping with g babe
1048334,0,misses someone
1048335,0,misses someone so bad right now 
1048336,0,misses someone verymuchalot right now 
1048337,0,misses sue and she s only just gone to work her working nighs sucks 
1048338,0,misses summer 
1048339,0,misses surfing 
1048340,0,misses tal already it s going to be a long summer
1048341,0,misses talking on the radio i was listening to my old radio shows today and almost shedded a tear i need to get back on the airwaves 
1048342,0,misses talking to mugen well and jin she wants to talk to either one of them really 
1048343,0,misses the boy thhhhiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiissssssssssssssssssssssss much
1048344,0,misses the cutest boy eveer wonder if hes thinking about me as much as im thinking about him 
1048345,0,misses the db crew
1048346,0,misses the electric guitar
1048347,0,misses the f k out of him and cant believe how bloody cru el he can be
1048348,0,misses the first dumbledore
1048349,0,misses the getaway boys already
1048350,0,misses the jim tuesday evening please hurry on up
1048351,0,misses the life of being a dancer taking 5 6 hours of dance a day rehearsing and performing ballet
1048352,0,misses the movie the little vampire used to love it wen i was little
1048353,0,misses the states already 
1048354,0,misses the sunshine
1048355,0,misses the turk team
1048356,0,misses them already wishes they would of invited me to stay the night
